RISKCODE,KINDCODE,AGE,SEX,USEYEARS,policycode,YEARS,Device_ID,Counts
商业险费改前,车上人员险乘客,42,2,2,P5865,1,863158026732307,0
商业险费改前,车上人员险驾驶,42,2,2,P5865,1,863158026732307,0
商业险费改前,车损险,42,2,2,P5865,1,863158026732307,0
商业险费改前,三者险,42,2,2,P5865,1,863158026732307,0
商业险费改前,车损险,30,2,2,P5866,1,863158026702805,0
商业险费改前,三者险,30,2,2,P5866,1,863158026702805,0
商业险费改前,车上人员险乘客,31,1,2,P5867,1,863158026724544,0
商业险费改前,三者险,31,1,2,P5867,1,863158026724544,0
商业险费改前,车损险,31,1,2,P5867,1,863158026724544,0
商业险费改前,车上人员险驾驶,31,1,2,P5867,1,863158026724544,0
商业险费改前,车上人员险乘客,29,2,4,P5868,1,863158020782142,0
商业险费改前,车损险,29,2,4,P5868,1,863158020782142,0
商业险费改前,车上人员险驾驶,29,2,4,P5868,1,863158020782142,0
商业险费改前,三者险,29,2,4,P5868,1,863158020782142,0
商业险费改前,车损险,31,2,4,P5869,1,863158026723314,0
商业险费改前,三者险,31,2,4,P5869,1,863158026723314,0
商业险费改前,车损险,38,1,2,P5870,1,863158026708950,0
商业险费改前,玻璃破碎险,38,1,2,P5870,1,863158026708950,0
商业险费改前,三者险,38,1,2,P5870,1,863158026708950,0
商业险费改前,车上人员险驾驶,38,1,2,P5870,1,863158026708950,0
商业险费改前,车上人员险乘客,38,1,2,P5870,1,863158026708950,0
商业险费改前,车损险,44,2,6,P5871,1,866699027788431,1
商业险费改前,车上人员险乘客,44,2,6,P5871,1,866699027788431,0
商业险费改前,车上人员险驾驶,44,2,6,P5871,1,866699027788431,0
商业险费改前,三者险,44,2,6,P5871,1,866699027788431,1
商业险费改前,三者险,49,1,3,P5872,1,866699027795949,0
商业险费改前,车损险,49,1,3,P5872,1,866699027795949,0
商业险费改前,三者险,36,2,2,P5873,1,863158026721995,0
商业险费改前,车上人员险乘客,36,2,2,P5873,1,863158026721995,0
商业险费改前,车上人员险驾驶,36,2,2,P5873,1,863158026721995,0
商业险费改前,玻璃破碎险,36,2,2,P5873,1,863158026721995,0
商业险费改前,车损险,36,2,2,P5873,1,863158026721995,0
商业险费改前,三者险,39,1,7,P5874,1,863158026706590,0
商业险费改前,车上人员险驾驶,39,1,7,P5874,1,863158026706590,0
商业险费改前,车上人员险乘客,39,1,7,P5874,1,863158026706590,0
商业险费改前,车损险,39,1,7,P5874,1,863158026706590,0
商业险费改前,三者险,44,1,6,P5875,1,863158026710014,0
商业险费改前,车上人员险驾驶,44,1,6,P5875,1,863158026710014,0
商业险费改前,车上人员险乘客,44,1,6,P5875,1,863158026710014,0
商业险费改前,车损险,44,1,6,P5875,1,863158026710014,0
商业险费改前,车上人员险驾驶,59,2,5,P5876,0.980821917808219,863158026723645,0
商业险费改前,三者险,59,2,5,P5876,0.980821917808219,863158026723645,0
商业险费改前,车损险,59,2,5,P5876,0.980821917808219,863158026723645,0
商业险费改前,车上人员险乘客,59,2,5,P5876,0.980821917808219,863158026723645,0
商业险费改前,车损险,30,2,5,P5877,0.893150684931507,863158026714321,0
商业险费改前,三者险,30,2,5,P5877,0.893150684931507,863158026714321,0
商业险费改前,三者险,35,2,3,P5878,0.893150684931507,863158026703225,0
商业险费改前,车上人员险乘客,35,2,3,P5878,0.893150684931507,863158026703225,0
商业险费改前,车损险,35,2,3,P5878,0.893150684931507,863158026703225,0
商业险费改前,车上人员险驾驶,35,2,3,P5878,0.893150684931507,863158026703225,0
商业险费改后,三者险,29,1,6,P5879,0.884931506849315,863158026710857,0
商业险费改后,车损险,29,1,6,P5879,0.884931506849315,863158026710857,0
商业险费改后,三者险,40,1,9,P5880,0.945205479452055,863158026707036,0
商业险费改后,三者险,33,2,2,P5881,0.931506849315068,863158026708497,0
商业险费改后,车损险,33,2,2,P5881,0.931506849315068,863158026708497,0
商业险费改后,车上人员险驾驶,33,2,2,P5881,0.931506849315068,863158026708497,0
商业险费改后,车上人员险乘客,33,2,2,P5881,0.931506849315068,863158026708497,0
商业险费改后,三者险,36,1,7,P5882,0.824657534246575,863158026723009,0
商业险费改后,车上人员险乘客,36,1,7,P5882,0.824657534246575,863158026723009,0
商业险费改后,车上人员险驾驶,36,1,7,P5882,0.824657534246575,863158026723009,0
商业险费改后,车损险,36,1,7,P5882,0.824657534246575,863158026723009,0
商业险费改后,三者险,49,1,6,P5883,0.89041095890411,866699027794033,0
商业险费改后,车上人员险乘客,49,1,6,P5883,0.89041095890411,866699027794033,0
商业险费改后,车上人员险驾驶,49,1,6,P5883,0.89041095890411,866699027794033,0
商业险费改后,车损险,49,1,6,P5883,0.89041095890411,866699027794033,0
商业险费改后,车损险,37,1,4,P5884,0.852054794520548,863158026704074,0
商业险费改后,三者险,37,1,4,P5884,0.852054794520548,863158026704074,0
商业险费改后,玻璃破碎险,37,1,4,P5884,0.852054794520548,863158026704074,0
商业险费改后,车上人员险驾驶,37,2,5,P5885,0.786301369863014,863158026725814,0
商业险费改后,车上人员险乘客,37,2,5,P5885,0.786301369863014,863158026725814,0
商业险费改后,车损险,37,2,5,P5885,0.786301369863014,863158026725814,0
商业险费改后,三者险,37,2,5,P5885,0.786301369863014,863158026725814,0
商业险费改后,车损险,43,1,6,P5886,0.83013698630137,863158026723561,0
商业险费改后,三者险,43,1,6,P5886,0.83013698630137,863158026723561,0
商业险费改后,车上人员险乘客,43,1,6,P5886,0.83013698630137,863158026723561,0
商业险费改后,车上人员险驾驶,43,1,6,P5886,0.83013698630137,863158026723561,0
商业险费改后,三者险,30,2,7,P5887,0.624657534246575,863158026724593,0
商业险费改后,车上人员险乘客,30,2,7,P5887,0.624657534246575,863158026724593,0
商业险费改后,车上人员险驾驶,30,2,7,P5887,0.624657534246575,863158026724593,0
商业险费改后,车损险,30,2,7,P5887,0.624657534246575,863158026724593,0
商业险费改后,车损险,56,2,4,P5888,0.750684931506849,863158026703753,0
商业险费改后,车上人员险乘客,56,2,4,P5888,0.750684931506849,863158026703753,0
商业险费改后,三者险,56,2,4,P5888,0.750684931506849,863158026703753,0
商业险费改后,车上人员险驾驶,56,2,4,P5888,0.750684931506849,863158026703753,0
商业险费改后,车上人员险乘客,40,2,2,P5889,0.758904109589041,863158026732430,0
商业险费改后,三者险,40,2,2,P5889,0.758904109589041,863158026732430,0
商业险费改后,车上人员险驾驶,40,2,2,P5889,0.758904109589041,863158026732430,0
商业险费改后,车损险,40,2,2,P5889,0.758904109589041,863158026732430,1
商业险费改后,车损险,47,2,8,P5890,0.652054794520548,863158026715195,0
商业险费改后,三者险,47,2,8,P5890,0.652054794520548,863158026715195,0
商业险费改后,车上人员险乘客,46,1,2,P5891,0.583561643835617,863158026715112,0
商业险费改后,三者险,46,1,2,P5891,0.583561643835617,863158026715112,1
商业险费改后,车损险,46,1,2,P5891,0.583561643835617,863158026715112,1
商业险费改后,车上人员险驾驶,46,1,2,P5891,0.583561643835617,863158026715112,0
商业险费改后,车损险,43,2,6,P5892,0.441095890410959,863158026723231,0
商业险费改后,三者险,43,2,6,P5892,0.441095890410959,863158026723231,0
商业险费改后,车损险,31,1,6,P5893,0.304109589041096,863158026727950,0
商业险费改后,三者险,31,1,6,P5893,0.304109589041096,863158026727950,0
商业险费改后,车上人员险驾驶,31,1,6,P5893,0.304109589041096,863158026727950,0
商业险费改后,车损险,35,2,5,P5894,0.501369863013699,863158026724015,0
商业险费改后,三者险,35,2,5,P5894,0.501369863013699,863158026724015,0
商业险费改后,车上人员险驾驶,35,2,5,P5894,0.501369863013699,863158026724015,0
商业险费改后,车上人员险驾驶,44,2,4,P5895,0.397260273972603,863158026724528,0
商业险费改后,三者险,44,2,4,P5895,0.520547945205479,863158026724528,0
商业险费改后,车上人员险乘客,27,1,5,P5896,0.446575342465753,863158026708455,0
商业险费改后,三者险,27,1,5,P5896,0.446575342465753,863158026708455,0
商业险费改后,车上人员险驾驶,27,1,5,P5896,0.446575342465753,863158026708455,0
商业险费改后,车损险,27,1,5,P5896,0.446575342465753,863158026708455,0
商业险费改后,三者险,42,2,8,P5897,0.435616438356164,863158026702797,0
商业险费改后,车损险,42,2,8,P5897,0.435616438356164,863158026702797,0
商业险费改后,车上人员险驾驶,42,2,8,P5897,0.435616438356164,863158026702797,0
商业险费改后,车上人员险乘客,42,2,8,P5897,0.435616438356164,863158026702797,0
商业险费改后,三者险,47,1,4,P5898,0.394520547945205,863158026721888,0
商业险费改后,车损险,47,1,4,P5898,0.394520547945205,863158026721888,0
商业险费改后,车上人员险驾驶,47,1,4,P5898,0.394520547945205,863158026721888,0
商业险费改后,车上人员险乘客,47,1,4,P5898,0.394520547945205,863158026721888,0
商业险费改后,三者险,32,1,3,P5899,0.246575342465753,863158026724544,0
商业险费改后,车损险,32,1,3,P5899,0.246575342465753,863158026724544,0
商业险费改后,车上人员险乘客,32,1,3,P5899,0.246575342465753,863158026724544,0
商业险费改后,车上人员险驾驶,32,1,3,P5899,0.246575342465753,863158026724544,0
商业险费改后,三者险,29,1,3,P5900,0.36986301369863,863158026732372,1
商业险费改后,车上人员险乘客,29,1,3,P5900,0.36986301369863,863158026732372,0
商业险费改后,车损险,29,1,3,P5900,0.36986301369863,863158026732372,1
商业险费改后,车上人员险驾驶,29,1,3,P5900,0.36986301369863,863158026732372,0
商业险费改后,车上人员险驾驶,30,1,2,P5901,0.317808219178082,863158026705444,0
商业险费改后,三者险,30,1,2,P5901,0.317808219178082,863158026705444,0
商业险费改后,车上人员险乘客,30,1,2,P5901,0.317808219178082,863158026705444,0
商业险费改后,车损险,30,1,2,P5901,0.317808219178082,863158026705444,0
商业险费改后,车上人员险驾驶,30,1,4,P5902,0.254794520547945,863158026722530,0
商业险费改后,车损险,30,1,4,P5902,0.254794520547945,863158026722530,0
商业险费改后,车上人员险乘客,30,1,4,P5902,0.254794520547945,863158026722530,0
商业险费改后,三者险,30,1,4,P5902,0.254794520547945,863158026722530,0
商业险费改后,车上人员险乘客,33,2,3,P5903,0.263013698630137,863158026710865,0
商业险费改后,三者险,33,2,3,P5903,0.263013698630137,863158026710865,0
商业险费改后,车上人员险驾驶,33,2,3,P5903,0.263013698630137,863158026710865,0
商业险费改后,车损险,33,2,3,P5903,0.263013698630137,863158026710865,0
商业险费改后,三者险,31,2,3,P5904,0.194520547945205,863158026702805,0
商业险费改后,车损险,31,2,3,P5904,0.194520547945205,863158026702805,0
商业险费改后,车损险,43,2,3,P5905,0.257534246575342,863158026732307,0
商业险费改后,车上人员险驾驶,43,2,3,P5905,0.257534246575342,863158026732307,0
商业险费改后,车上人员险乘客,43,2,3,P5905,0.257534246575342,863158026732307,0
商业险费改后,三者险,43,2,3,P5905,0.257534246575342,863158026732307,0
商业险费改后,车上人员险驾驶,30,2,5,P5906,0.147945205479452,863158020782142,0
商业险费改后,车上人员险乘客,30,2,5,P5906,0.147945205479452,863158020782142,0
商业险费改后,车损险,30,2,5,P5906,0.147945205479452,863158020782142,0
商业险费改后,三者险,30,2,5,P5906,0.147945205479452,863158020782142,0
商业险费改后,车损险,49,1,4,P5907,0.167123287671233,866699027795949,0
商业险费改后,车上人员险驾驶,49,1,4,P5907,0.167123287671233,866699027795949,0
商业险费改后,三者险,49,1,4,P5907,0.167123287671233,866699027795949,0
商业险费改后,车上人员险乘客,49,1,4,P5907,0.167123287671233,866699027795949,0
商业险费改后,三者险,31,2,5,P5908,0.175342465753425,863158026723314,0
商业险费改后,车损险,31,2,5,P5908,0.175342465753425,863158026723314,0
商业险费改后,三者险,40,1,8,P5909,0.123287671232877,863158026706590,0
商业险费改后,车上人员险乘客,40,1,8,P5909,0.123287671232877,863158026706590,0
商业险费改后,车上人员险驾驶,40,1,8,P5909,0.123287671232877,863158026706590,0
商业险费改后,车损险,40,1,8,P5909,0.123287671232877,863158026706590,0
商业险费改后,车上人员险乘客,38,1,3,P5910,0.178082191780822,863158026708950,0
商业险费改后,三者险,38,1,3,P5910,0.178082191780822,863158026708950,0
商业险费改后,车损险,38,1,3,P5910,0.178082191780822,863158026708950,0
商业险费改后,车上人员险驾驶,38,1,3,P5910,0.178082191780822,863158026708950,0
商业险费改后,玻璃破碎险,38,1,3,P5910,0.178082191780822,863158026708950,0
商业险费改后,三者险,45,1,7,P5912,0.0164383561643836,863158026710014,0
商业险费改后,车上人员险驾驶,45,1,7,P5912,0.0164383561643836,863158026710014,0
商业险费改后,车损险,45,1,7,P5912,0.0164383561643836,863158026710014,0
商业险费改后,车上人员险乘客,45,1,7,P5912,0.0164383561643836,863158026710014,0
交强险,交强险,27,2,0,P5920,1,863158026702805,0
交强险,交强险,34,1,2,P5921,1,863158026704074,0
交强险,交强险,30,2,3,P5922,0.912328767123288,863158026703795,0
商业险费改前,车上人员险驾驶,27,2,0,P5923,0.0219178082191781,863158026702805,0
商业险费改前,车上人员险乘客,27,2,0,P5923,0.0219178082191781,863158026702805,0
商业险费改前,车损险,27,2,0,P5923,0.0219178082191781,863158026702805,0
商业险费改前,三者险,27,2,0,P5923,0.0219178082191781,863158026702805,0
商业险费改前,盗抢险,34,1,2,P5924,1,863158026704074,0
商业险费改前,三者险,34,1,2,P5924,1,863158026704074,0
商业险费改前,车损险,34,1,2,P5924,1,863158026704074,0
商业险费改前,车上人员险乘客,34,1,2,P5924,1,863158026704074,0
商业险费改前,车上人员险驾驶,34,1,2,P5924,1,863158026704074,0
商业险费改前,车上人员险驾驶,28,2,0,P5925,1,863158026702805,0
商业险费改前,车损险,28,2,0,P5925,1,863158026702805,0
商业险费改前,三者险,28,2,0,P5925,1,863158026702805,0
商业险费改前,车上人员险乘客,28,2,0,P5925,1,863158026702805,0
商业险费改前,车上人员险乘客,30,2,3,P5926,0.912328767123288,863158026703795,0
商业险费改前,车上人员险驾驶,30,2,3,P5926,0.912328767123288,863158026703795,0
商业险费改前,车损险,30,2,3,P5926,0.912328767123288,863158026703795,0
商业险费改前,三者险,30,2,3,P5926,0.912328767123288,863158026703795,0
交强险,交强险,31,1,8,P5927,1,863158026703241,1
交强险,交强险,33,2,2,P5928,1,863158026702904,0
交强险,交强险,29,1,1,P5929,1,863158026703860,1
交强险,交强险,42,1,3,P5930,1,863158026728917,1
交强险,交强险,25,1,1,P5931,1,863158026729592,1
交强险,交强险,49,1,11,P5932,1,863158026723108,0
交强险,交强险,25,2,2,P5933,1,863158026724619,0
交强险,交强险,46,2,4,P5934,1,863158026702458,0
交强险,交强险,47,1,2,P5935,1,863158026727703,0
交强险,交强险,47,1,4,P5936,1,863158026715278,0
交强险,交强险,47,1,5,P5937,1,863158026729576,0
交强险,交强险,53,2,3,P5938,1,863158026710345,0
交强险,交强险,44,1,5,P5939,1,863158026704629,1
交强险,交强险,36,2,2,P5940,1,863158026728818,0
交强险,交强险,43,2,2,P5941,1,863158026708380,0
交强险,交强险,48,1,1,P5942,1,863158026729444,0
交强险,交强险,52,1,8,P5943,1,863158026727786,0
交强险,交强险,49,1,1,P5944,1,866699027795246,0
交强险,交强险,50,1,1,P5945,1,863158026727034,0
交强险,交强险,51,2,5,P5946,1,863158026733073,0
交强险,交强险,36,2,0,P5947,1,866699027794819,0
交强险,交强险,26,2,1,P5948,1,866699027795410,0
交强险,交强险,26,2,1,P5949,1,863158026730715,0
交强险,交强险,52,1,2,P5950,1,866699027794496,0
交强险,交强险,41,1,4,P5951,1,863158026705089,0
交强险,交强险,42,1,3,P5952,1,863158026716029,0
交强险,交强险,56,2,2,P5953,1,863158026707267,0
交强险,交强险,26,1,3,P5954,1,863158026730236,0
交强险,交强险,25,1,2,P5955,1,863158026702896,1
交强险,交强险,51,2,3,P5956,1,863158026724338,0
交强险,交强险,33,2,1,P5957,1,863158026726903,0
交强险,交强险,43,2,2,P5958,1,863158026730970,0
交强险,交强险,34,1,3,P5959,1,863158026710493,0
交强险,交强险,28,1,1,P5960,1,863158026709875,0
